Time,Speed
0.85,0.7515502365152781
0.86,0.7874720993916794
0.87,0.8233939622680808
0.88,0.8593158251444821
0.89,0.8952376880208834
0.9,0.9332319135110053
0.91,0.981222815364516
0.92,1.029213717218027
0.93,1.0772046190715376
0.9400000000000001,1.1175582338903045
0.9500000000000001,1.1495130866771885
0.96,1.1814679394640724
0.97,1.2134227922509564
0.98,1.2453776450378407
0.99,1.279571839276734
1.0,1.3260726213639622
1.01,1.3725734034511905
1.02,1.419074185538419
1.03,1.461819746884317
1.04,1.5026049279549887
1.05,1.5433901090256605
1.06,1.5841752900963322
1.07,1.6169461834674352
1.08,1.648386716705152
1.09,1.6798272499428686
1.1,1.7112677831805854
1.11,1.7313398696723041
1.12,1.6990559613542286
1.1300000000000001,1.6667720530361534
1.1400000000000001,1.634488144718078
1.1500000000000001,1.6022042364000026
1.16,1.569920328081928
1.17,1.5376364197638526
1.18,1.505352511445777
1.19,1.4730686031277018
1.2,1.4407846948096266
1.21,1.408500786491551
1.22,1.3762168781734758
1.23,1.3439329698554003
1.24,1.311649061537325
1.25,1.2793651532192496
1.26,1.2470812449011743
1.27,1.214797336583099
1.28,1.1825134282650236
1.29,1.150229519946948
1.3,1.1187105260305372
1.31,1.0944689345128418
1.32,1.0702273429951465
1.33,1.045985751477451
1.34,1.0215723095833147
1.35,0.9960133804811355
1.36,0.9704544513789564
1.37,0.9448955222767772
1.3800000000000001,0.9210286787417388
1.3900000000000001,0.8977921267209166
1.4000000000000001,0.8745555747000945
1.41,0.852885602073951
1.42,0.8336745606932185
1.43,0.8144635193124861
1.44,0.7952524779317536
1.45,0.7781554223006059
1.46,0.7614416072547847
1.47,0.7447277922089637
1.48,0.7292653944144291
1.49,0.7160604891997474
1.5,0.7028555839850659
1.51,0.6896506787703842
1.52,0.6782770746571987
1.53,0.6677247431841763
1.54,0.657172411711154
1.55,0.6468100974799613
1.56,0.6394139312127036
1.57,0.6320177649454459
1.58,0.6246215986781881
1.59,0.6173551928210435
1.6,0.611508980149843
1.61,0.6056627674786426
1.62,0.5998165548074421
1.6300000000000001,0.5939703421362417
1.6400000000000001,0.5877874396650644
1.6500000000000001,0.5807530319476022
1.6600000000000001,0.57371862423014
1.67,0.566684216512678
1.68,0.5592526737610771
1.69,0.5508905445746088
1.7,0.5425284153881407
1.71,0.5341662862016724
1.72,0.5261603497776962
1.73,0.5181860319639698
1.74,0.5102117141502436
1.75,0.5023172932321234
1.76,0.4945476905461163
1.77,0.4867780878601092
1.78,0.47900848517410205
1.79,0.47091288363901945
1.8,0.46274176977652076
1.81,0.45457065591402207
1.82,0.44669619032691904
1.83,0.4392061009557224
1.84,0.43171601158452577
1.85,0.4242259222133291
1.86,0.417056883340706
1.87,0.4099261386040099
1.8800000000000001,0.4027953938673138
1.8900000000000001,0.3964786550801413
1.9000000000000001,0.39141234548241977
1.9100000000000001,0.3863460358846982
1.92,0.38127972628697676
1.93,0.37621341668925523
1.94,0.3706270189435542
1.95,0.36490573961292494
1.96,0.3591844602822957
1.97,0.3535195878503311
1.98,0.3481715173770654
1.99,0.3428234469037997
2.0,0.337475376430534
2.0100000000000002,0.3330663633997802
2.02,0.329111466205323
2.0300000000000002,0.32515656901086565
2.04,0.32120167181640846
2.05,0.3174358046949852
2.06,0.3137828217846216
2.07,0.31012983887425816
2.08,0.3064768559638945
2.09,0.30294563036969485
2.1,0.29943403001773583
2.11,0.29592242966577703
2.12,0.2926660544846667
2.13,0.28984137758126355
2.14,0.28701670067786034
2.15,0.2841920237744572
2.16,0.28135778722678506
2.17,0.27851050115079057
2.18,0.2756632150747959
2.19,0.27281592899880136
2.2,0.2704322462836371
2.21,0.26825122882265234
2.22,0.2660702113616675
2.23,0.2638891939006827
2.24,0.2617081764396979
2.25,0.25900375959372823
2.2600000000000002,0.25618870274837896
2.27,0.25337364590302985
2.2800000000000002,0.25055296460013227
2.29,0.24768107599354244
2.3000000000000003,0.24480918738695248
2.31,0.24193729878036266
2.32,0.23936063841372024
2.33,0.23701570577436687
2.34,0.23467077313501358
2.35,0.2323258404956602
2.36,0.23019739481714563
2.37,0.22818636422375368
2.38,0.22617533363036185
2.39,0.2241643030369699
2.4,0.22283118737215615
2.41,0.2215058735874768
2.42,0.22018055980279752
2.43,0.21942842340761026
2.44,0.21918429855040295
2.45,0.21894017369319563
2.46,0.21869604883598834
2.47,0.21932110851564235
2.48,0.22016083328454428
2.49,0.22100055805344626
2.5,0.22184028282234822
2.5100000000000002,0.2232436606540902
2.52,0.22482888932790884
2.5300000000000002,0.22641411800172756
2.54,0.2279993466755462
2.5500000000000003,0.2295845753493649
2.56,0.2321559755002845
2.57,0.23495643604291067
2.58,0.23775689658553698
2.59,0.24055735712816315
2.6,0.24392663738250608
2.61,0.24781740682132014
2.62,0.25170817626013436
2.63,0.2555989456989484
2.64,0.25975567977154895
2.65,0.26419201601125764
2.66,0.2686283522509665
2.67,0.27306468849067517
2.68,0.2778267045996036
2.69,0.28345766235974673
2.7,0.2890886201198901
2.71,0.2947195778800332
2.72,0.30084517532541555
2.73,0.30742035602577517
2.74,0.3139955367261351
2.75,0.3205657086841431
2.7600000000000002,0.32699197434828653
2.77,0.33341824001242965
2.7800000000000002,0.3398445056765731
2.79,0.3463948478934985
2.8000000000000003,0.3533223849622883
2.81,0.3602499220310778
2.82,0.3671774590998673
2.83,0.3730833750063519
2.84,0.37828684870547197
2.85,0.38349032240459224
2.86,0.38869379610371235
2.87,0.39389726980283263
2.88,0.40028596280091827
2.89,0.4074492353163169
2.9,0.41461250783171516
2.91,0.42177578034711377
2.92,0.42803997966055957
2.93,0.434258393483937
2.94,0.44047680730731426
2.95,0.4466952211306917
2.96,0.4534974609098239
2.97,0.4604953915180432
2.98,0.46749332212626216
2.99,0.4744734937610907
3.0,0.48118904510072763
3.0100000000000002,0.48790459644036493
3.02,0.49462014778000185
3.0300000000000002,0.5011088563791668
3.04,0.507134179093307
3.0500000000000003,0.5131595018074475
3.06,0.5191848245215877
3.0700000000000003,0.5251204881011063
3.08,0.5308524462497424
3.09,0.5365844043983785
3.1,0.5423163625470149
3.11,0.5479010891403214
3.12,0.5531337616186083
3.13,0.5583664340968949
3.14,0.5635991065751819
3.15,0.5686833261887869
3.16,0.5725757480041247
3.17,0.5764681698194623
3.18,0.5803605916348
3.19,0.5842530134501376
3.2,0.5881454352654752
3.21,0.5925148374553371
3.22,0.5970291830978101
3.23,0.6015435287402829
3.24,0.606057874382756
3.25,0.6106947848910216
3.2600000000000002,0.6154858450711839
3.27,0.6202769052513459
3.2800000000000002,0.6250679654315082
3.29,0.6297110141342539
3.3000000000000003,0.6342396923949994
3.31,0.6387683706557448
3.3200000000000003,0.6432970489164902
3.33,0.6476093818665265
3.34,0.6518324814393592
3.35,0.6560555810121921
3.36,0.6602786805850248
3.37,0.6645033744691737
3.38,0.6687286518219462
3.39,0.6729539291747189
3.4,0.6771498846242078
3.41,0.6806626334355642
3.42,0.6841753822469204
3.43,0.6876881310582769
3.44,0.6912008798696331
3.45,0.6948296132156151
3.46,0.6984988041117074
3.47,0.7021679950077998
3.48,0.7058371859038921
3.49,0.7087168127012283
3.5,0.7113118072115842
3.5100000000000002,0.7139068017219401
3.52,0.7165017962322959
3.5300000000000002,0.7190967907426519
3.54,0.7217850463347988
3.5500000000000003,0.7245967330667495
3.56,0.7274084197987002
3.5700000000000003,0.730220106530651
3.58,0.7330317932626016
3.59,0.7359096385833783
3.6,0.7388194961745904
3.61,0.7417293537658024
3.62,0.7446392113570145
3.63,0.7474104451342353
3.64,0.7500025895601695
3.65,0.7525947339861037
3.66,0.7551868784120379
3.67,0.757779022837972
3.68,0.6790151080772209
3.69,0.5870592400580497
3.7,0.4951033720388743
3.71,0.403147504019703
3.72,0.35891803032452546
3.73,0.35579655753900963
3.74,0.3526750847534936
3.75,0.3495536119679777
3.7600000000000002,0.34635015368832844
3.77,0.34306927649999713
3.7800000000000002,0.33978839931166566
3.79,0.3365075221233343
3.8000000000000003,0.33288280559887057
3.81,0.3290848630925215
3.8200000000000003,0.3252869205861722
3.83,0.32148897807982313
3.84,0.3174777159055572
3.85,0.31273724730907637
3.86,0.30799677871259573
3.87,0.3032563101161149
3.88,0.29854310991144606
3.89,0.2938374465686754
3.9,0.2891317832259049
3.91,0.28467600199588117
3.92,0.28049516876473574
3.93,0.2763143355335901
3.94,0.2721410369709953
3.95,0.2682074057736763
3.96,0.2642737745763574
3.97,0.26034014337903844
3.98,0.2567687002476681
3.99,0.2533164399872505
4.0,0.24986417972683306
4.01,0.24676806563913978
4.0200000000000005,0.24410416688343217
4.03,0.24144026812772482
4.04,0.23878265498977644
4.05,0.2368289233084904
4.0600000000000005,0.23487519162720416
4.07,0.2329214599459181
4.08,0.2314528003688575
4.09,0.23028275319275696
4.1,0.22911270601665645
4.11,0.22798462771153072
4.12,0.2276682709280496
4.13,0.22735191414456846
4.14,0.22703555736108733
4.15,0.22671920057760617
4.16,0.22665543308833333
4.17,0.22689774137538893
4.18,0.22714004966244455
4.19,0.22738235794950018
4.2,0.22791461460374227
4.21,0.22850702947761614
4.22,0.22909944435149002
4.23,0.22970857043096235
4.24,0.2303431414276367
4.25,0.23097771242431103
4.26,0.2316122834209854
4.2700000000000005,0.23225873274605763
4.28,0.2329288733296829
4.29,0.2335990139133082
4.3,0.23426915449693347
4.3100000000000005,0.23476943110426113
4.32,0.23525035753726084
4.33,0.23573128397026058
4.34,0.2360885359055283
4.3500000000000005,0.2363032915552306
4.36,0.23651804720493289
4.37,0.23665660259561508
4.38,0.23650267449013573
4.39,0.23634874638465636
4.4,0.23616989065877797
4.41,0.23568287214129868
4.42,0.2351958536238194
4.43,0.23470883510634014
4.44,0.2341819934282898
4.45,0.23364444136155582
4.46,0.23310688929482187
4.47,0.2325693372280879
4.48,0.23202298175309774
4.49,0.23093811402264858
4.5,0.22985324629219941
4.51,0.2287801582159162
4.5200000000000005,0.22797836542721553
4.53,0.2271765726385149
4.54,0.22637477984981427
4.55,0.22557298706111364
4.5600000000000005,0.22472924004395403
4.57,0.22388264932113344
4.58,0.22303605859831288
4.59,0.22238431088554247
4.6000000000000005,0.2218423668123878
4.61,0.2213004227392332
4.62,0.220917923251734
4.63,0.22083793734989718
4.64,0.22075795144806037
4.65,0.22067796554622354
4.66,0.22111825877513738
4.67,0.22160483034460254
4.68,0.22209140191406768
4.69,0.22294701424958868
4.7,0.22405654709718156
4.71,0.22516607994477444
4.72,0.2264671619320367
4.73,0.22826389098738523
4.74,0.2300606200427336
4.75,0.23185669720626928
4.76,0.23360246098062454
4.7700000000000005,0.23534822475497993
4.78,0.23709398852933516
4.79,0.2388397523036904
4.8,0.24101973088884035
4.8100000000000005,0.24358441467391326
4.82,0.24614909845898594
4.83,0.2487137822440586
4.84,0.2515441928259973
4.8500000000000005,0.2544113089907501
4.86,0.2572784251555026
4.87,0.26015622730914134
4.88,0.2630825942764158
4.89,0.2660089612436902
4.9,0.26893532821096494
4.91,0.2717693054740726
4.92,0.27444469946179784
4.93,0.27712009344952315
4.94,0.27979548743724864
4.95,0.2825053100416921
4.96,0.2853576961665904
4.97,0.2882100822914887
4.98,0.2910624684163873
4.99,0.29374883363713183
5.0,0.29626282596373493
5.01,0.298776818290338
5.0200000000000005,0.3012908106169413
5.03,0.3036462735263461
5.04,0.3059513459329774
5.05,0.30825641833960865
5.0600000000000005,0.3103821558389612
5.07,0.3119937205909251
5.08,0.313605285342889
5.09,0.3152168500948529
5.1000000000000005,0.31673926272074493
5.11,0.31788929082751105
5.12,0.3190393189342771
5.13,0.32018934704104324
5.14,0.32133937514780936
5.15,0.32211368854711225
5.16,0.32286483201412247
5.17,0.32361597548113274
5.18,0.32436711894814296
5.19,0.32510035733896797
5.2,0.32571473512164245
5.21,0.3263291129043169
5.22,0.3269434906869913
5.23,0.32749950795788463
5.24,0.32788593128659566
5.25,0.3282723546153066
5.26,0.3286587779440176
5.2700000000000005,0.3290182175057555
5.28,0.32927333200752557
5.29,0.3295284465092956
5.3,0.3297835610110656
5.3100000000000005,0.3299154595351471
5.32,0.330046633415598
5.33,0.33017780729604884
5.34,0.33030898117649965
5.3500000000000005,0.33043310059437253
5.36,0.33055515903264615
5.37,0.33067721747091977
5.38,0.33079927590919345
5.39,0.3081521543968312
5.4,0.23829536106855376
5.41,0.16843856774028254
5.42,0.09858177441201132
5.43,0.042554607805663267
5.44,0.045680417561762054
5.45,0.048806227317860565
5.46,0.051932037073959075
5.47,0.0641210645999983
5.48,0.09279120458379263
5.49,0.1214613445675844
5.5,0.15138288948421647
5.51,0.19364261277789435
5.5200000000000005,0.23590233607157596
5.53,0.27816205936525384
5.54,0.2945501102261886
5.55,0.2956064468224225
5.5600000000000005,0.29666278341865643
5.57,0.29778667223300875
5.58,0.3105681781692104
5.59,0.323349684105412
5.6000000000000005,0.33613119004161474
5.61,0.3489126959778164
5.62,0.361694201914018
5.63,0.37447570785021966
5.64,0.38725721378642125
5.65,0.400038719722624
5.66,0.41282022565882565
5.67,0.42560173159502723
5.68,0.4383832375312289
5.69,0.45116474346743163
5.7,0.4880506990516603
5.71,0.5257319628623014
5.72,0.5634132266729425
5.73,0.601094490483587
5.74,0.6416880184699864
5.75,0.695979375052348
5.76,0.7502707316347097
5.7700000000000005,0.8045620882170763
5.78,0.8597943889300292
5.79,0.9154293836301566
5.8,0.9710643783302839
5.8100000000000005,1.0260819746835534
5.82,1.0798779231558133
5.83,1.133673871628073
5.84,1.1856592936390158
5.8500000000000005,1.20313101806366
5.86,1.2206027424883028
5.87,1.2380744669129455
5.88,1.2679327707514152
5.89,1.3051783523039744
5.9,1.342423933856537
5.91,1.3709815042473539
5.92,1.3844594460188713
5.93,1.3979373877903887
5.94,1.4114153295619074
5.95,1.4248932713334248
5.96,1.4383712131049422
5.97,1.446513927568455
5.98,1.4497369896225598
5.99,1.4529600516766639
6.0,1.4561831137307681
6.01,1.4594061757848724
6.0200000000000005,1.462629237838977
6.03,1.4658522998930812
6.04,1.4690753619471855
6.05,1.4722984240012897
6.0600000000000005,1.4400409126570275
6.07,1.4033800034937127
6.08,1.366719094330398
6.09,1.3300581851670834
6.1000000000000005,1.2933972760037653
6.11,1.272561677055028
6.12,1.268325031244463
6.13,1.2640883854338976
6.140000000000001,1.2547176237379623
6.15,1.2317628597690493
6.16,1.2088080958001362
6.17,1.185853331831223
6.18,1.1679691012476656
6.19,1.1737613672652567
6.2,1.1795536332828471
6.21,1.1853458993004375
6.22,1.1873669712031192
6.23,1.1845057518539859
6.24,1.181644532504853
6.25,1.1787833131557202
6.26,1.175922093806587
6.2700000000000005,1.1778253663234768
6.28,1.181363633383988
6.29,1.1849019004444994
6.3,1.1884401675050107
6.3100000000000005,1.1894667010856033
6.32,1.1902026330803424
6.33,1.1909385650750817
6.34,1.1909235186201719
6.3500000000000005,1.188233400896763
6.36,1.1855432831733543
6.37,1.182853165449946
6.38,1.1798757720459114
6.390000000000001,1.174873719684843
6.4,1.1698716673237755
6.41,1.1648696149627076
6.42,1.15986756260164
6.43,1.1534639172464232
6.44,1.144032994821174
6.45,1.1346020723959258
6.46,1.1251711499706776
6.47,1.1147731118844155
6.48,1.103244240493722
6.49,1.0917153691030295
6.5,1.080186497712337
6.51,1.064122167113009
6.5200000000000005,1.0386219588342176
6.53,1.0131217505554282
6.54,0.987621542276639
6.55,0.9723721020965408
6.5600000000000005,0.9576330020959826
6.57,0.9428939020954258
6.58,0.9282273283012197
6.59,0.9143389097300283
6.6000000000000005,0.9004504911588357
6.61,0.8865620725876443
6.62,0.872673654016453
6.63,0.8561208857433218
6.640000000000001,0.8394454423940446
6.65,0.822769999044769
6.66,0.8053465708673474
6.67,0.7836024150639264
6.68,0.7618582592605053
6.69,0.7401141034570823
6.7,0.7140656522728493
6.71,0.6864492615022709
6.72,0.6588328707316924
6.73,0.6312164799611115
6.74,0.603600089190533
6.75,0.5838427808841576
6.76,0.5648369959198241
6.7700000000000005,0.5458312109554888
6.78,0.528305399439349
6.79,0.5114212683456245
6.8,0.4945371372519002
6.8100000000000005,0.48195790591985216
6.82,0.4757410693084865
6.83,0.4695242326971208
6.84,0.4633073960857551
6.8500000000000005,0.4660733802499575
6.86,0.47570297252981636
6.87,0.48533256480967524
6.88,0.4949621570895341
6.890000000000001,0.5045917493693938
6.9,0.5233345537553382
6.91,0.5451308684489139
6.92,0.5669271831424896
6.93,0.5887234978360653
6.94,0.6147216966366245
6.95,0.645998426708799
6.96,0.6772751567809735
6.97,0.708551886853148
6.98,0.7420729309065817
6.99,0.7760388093045058
7.0,0.8100046877024298
7.01,0.8413295971119251
7.0200000000000005,0.8649776306308443
7.03,0.8886256641497615
7.04,0.9122736976686787
7.05,0.9359217311875958
7.0600000000000005,0.9601709779606098
7.07,0.9872028989362002
7.08,1.0142348199117905
7.09,1.0412667408873808
7.1000000000000005,1.0682151290628008
7.11,1.093113057253494
7.12,1.1180109854441869
7.13,1.14290891363488
7.140000000000001,1.1674448389399767
7.15,1.18748414407497
7.16,1.2075234492099631
7.17,1.2275627543449563
7.18,1.2471697367134955
7.19,1.2624853592696454
7.2,1.277800981825794
7.21,1.2931166043819426
7.22,1.306870711781804
7.23,1.3169751850352618
7.24,1.327079658288719
7.25,1.337184131542176
7.26,1.342993938603727
7.2700000000000005,1.3470954010442069
7.28,1.3511968634846865
7.29,1.355283956604462
7.3,1.354203177013843
7.3100000000000005,1.3531223974232236
7.32,1.3520416178326042
7.33,1.3499554287318838
7.34,1.3459645653357508
7.3500000000000005,1.3419737019396172
7.36,1.3379828385434842
7.37,1.333991975147351
7.38,1.328186725268154
7.390000000000001,1.3187032535687964
7.4,1.3092197818694395
7.41,1.2997363101700827
7.42,1.2883849078917264
7.43,1.2742945001801094
7.44,1.260204092468491
7.45,1.2461136847568737
7.46,1.2273116434935807
7.47,1.2074260731368127
7.48,1.187540502780043
7.49,1.164045533924124
7.5,1.1371107921897483
7.51,1.1101760504553726
7.5200000000000005,1.0858674804974928
7.53,1.0638517577817643
7.54,1.0418360350660356
7.55,1.019820312350307
7.5600000000000005,0.9966226878443303
7.57,0.9720731208318097
7.58,0.9475235538192892
7.59,0.9229739868067687
7.6000000000000005,0.8966280259699041
7.61,0.867955847271741
7.62,0.8392836685735781
7.63,0.8106114898754151
7.640000000000001,0.7889802515067469
7.65,0.7710266013899657
7.66,0.7530729512731845
7.67,0.7351193011564032
7.68,0.717165651039622
7.69,0.6992120009228393
7.7,0.6802016478870103
7.71,0.6571464108655969
7.72,0.6340911738441833
7.73,0.6110359368227678
7.74,0.5879806998013543
7.75,0.5650724735922731
7.76,0.5430618423061926
7.7700000000000005,0.5210512110201101
7.78,0.4990405797340296
7.79,0.4770299484479491
7.8,0.4550193171618686
7.8100000000000005,0.4357886923533941
7.82,0.4168833818854227
7.83,0.3979780714174512
7.84,0.3790727609494797
7.8500000000000005,0.36016745048150656
7.86,0.34260151452368914
7.87,0.3279384778809663
7.88,0.3132754412382434
7.890000000000001,0.29861240459551924
7.9,0.28394936795279635
7.91,0.2692863313100735
7.92,0.25684315874914443
7.930000000000001,0.24853187717745956
7.94,0.2402205956057754
7.95,0.23190931403409126
7.96,0.22359803246240711
7.97,0.21528675089072297
7.98,0.20813423609386603
7.99,0.20777195253300723
8.0,0.20740966897214844
8.01,0.20704738541128964
8.02,0.20668510185043085
8.03,0.20632281828957205
8.040000000000001,0.2059605347287132
8.05,0.2055982511678544
8.06,0.2052359676069956
8.07,0.20487368404613682
8.08,0.20451140048527802
8.09,0.20820151047818167
8.1,0.2129459750006035
8.11,0.21769043952302536
8.120000000000001,0.22243490404544802
8.13,0.22717936856786985
8.14,0.2319238330902917
8.15,0.23797609402790315
8.16,0.24591943753362105
8.17,0.25386278103933896
8.18,0.26180612454505686
8.19,0.26974946805077477
8.2,0.27455004426355356
8.21,0.27832259296243644
8.22,0.28209514166131866
8.23,0.2858676903602009
8.24,0.2896402390590831
8.25,0.2934127877579653
8.26,0.2971853364568475
8.27,0.30026757412228083
8.28,0.3025809765033427
8.290000000000001,0.30489437888440496
8.3,0.30720778126546683
8.31,0.30952118364652864
8.32,0.3103687331507256
8.33,0.3096966097039596
8.34,0.3090244862571936
8.35,0.3083523628104276
8.36,0.30768023936366157
8.370000000000001,0.3070081159168955
8.38,0.30525497149062797
8.39,0.30235189276879476
8.4,0.2994488140469615
8.41,0.29654573532512823
8.42,0.293642656603295
8.43,0.29039599512452896
8.44,0.28685227754232034
8.45,0.28330855996011167
8.46,0.2797648423779024
8.47,0.2762211247956938
8.48,0.27408165077376406
8.49,0.2720854786913417
8.5,0.27008930660891933
8.51,0.268093134526497
8.52,0.26609696244407466
8.53,0.2664153567471357
8.540000000000001,0.2667405077252289
8.55,0.26706565870332205
8.56,0.2673908096814152
8.57,0.2677159606595083
8.58,0.2694601292211318
8.59,0.27168045974960975
8.6,0.2739007902780877
8.61,0.27612112080656565
8.620000000000001,0.278341451335044
8.63,0.28048102937398056
8.64,0.28254167049611234
8.65,0.28460231161824406
8.66,0.28666295274037584
8.67,0.28872359386250757
8.68,0.2907842349846393
8.69,0.29284487610677107
8.700000000000001,0.2949055172289032
8.71,0.2980913526598512
8.72,0.3013525017159339
8.73,0.30461365077201663
8.74,0.3078747998280993
8.75,0.3101381212792797
8.76,0.3121636617129124
8.77,0.314189202146545
8.78,0.3160928728523954
8.790000000000001,0.3163089496560392
8.8,0.316525026459683
8.81,0.3167411032633268
8.82,0.31613117157749826
8.83,0.31512758031427496
8.84,0.3141239890510516
8.85,0.31312039778782824
8.86,0.31194947858569466
8.870000000000001,0.31058045566772374
8.88,0.309211432749753
8.89,0.3078424098317823
8.9,0.30746772946830414
8.91,0.30733404359729544
8.92,0.30720035772628673
8.93,0.3074982781942834
8.94,0.3097860685212607
8.950000000000001,0.31207385884823846
8.96,0.3143616491752158
8.97,0.317500099311625
8.98,0.3213139697800403
8.99,0.32512784024845565
9.0,0.328941710716871
9.01,0.33275558118528636
9.02,0.33804526035218413
9.03,0.3437449839621946
9.040000000000001,0.349444707572206
9.05,0.35514443118221645
9.06,0.3615129547814029
9.07,0.3699075487458064
9.08,0.37830214271020995
9.09,0.3866967366746135
9.1,0.3949559894092028
9.11,0.4031726714498375
9.120000000000001,0.41138935349047356
9.13,0.41909286447858507
9.14,0.42557600167431314
9.15,0.43205913887004127
9.16,0.4385422760657694
9.17,0.44434256661850574
9.18,0.44949661729250107
9.19,0.45465066796649645
9.200000000000001,0.45980471864049277
9.21,0.46387563922321673
9.22,0.4677414257735668
9.23,0.4716072123239169
9.24,0.47477497109147615
9.25,0.4770377602414472
9.26,0.4793005493914182
9.27,0.4815633385413892
9.28,0.4829421771693444
9.290000000000001,0.48396548998248745
9.3,0.48498880279563034
9.31,0.48601211560877317
9.32,0.48703542842191605
9.33,0.4881311128267297
9.34,0.4893653074241632
9.35,0.4905995020215966
9.36,0.49183369661903
9.370000000000001,0.4930045861169759
9.38,0.4941265644705858
9.39,0.4952485428241957
9.4,0.49637052117780567
9.41,0.49749249953141556
9.42,0.49873621703156856
9.43,0.5001131941661926
9.44,0.5014901713008166
9.450000000000001,0.502867148435441
9.46,0.504244125570065
9.47,0.5056211027046891
9.48,0.5073304851301996
9.49,0.5092128264913018
9.5,0.511095167852404
9.51,0.5129775092135063
9.52,0.5148598505746085
9.53,0.5167421919357108
9.540000000000001,0.5191198761182816
9.55,0.5215476582742427
9.56,0.5239754404302037
9.57,0.5264032225861648
9.58,0.5288310047421259
9.59,0.5311775349482832
9.6,0.5333769375907197
9.61,0.5355763402331561
9.620000000000001,0.5377757428755929
9.63,0.5399751455180294
9.64,0.5421745481604658
9.65,0.5443739508029023
9.66,0.5472378743945857
9.67,0.5520235855988027
9.68,0.5568092968030197
9.69,0.5615950080072367
9.700000000000001,0.5668896439795242
9.71,0.5724320955447216
9.72,0.5779745471099191
9.73,0.5832452179379423
9.74,0.588074808166138
9.75,0.5929043983943336
9.76,0.5977339886225294
9.77,0.6022006252273446
9.78,0.6061877256488101
9.790000000000001,0.6101748260702762
9.8,0.6141619264917416
9.81,0.618149026913207
9.82,0.6218274491931455
9.83,0.6251463409119417
9.84,0.6284652326307378
9.85,0.6317841243495339
9.86,0.6351030160683301
9.870000000000001,0.6384219077871268
9.88,0.6417585070395326
9.89,0.6451373855993924
9.9,0.6485162641592522
9.91,0.651895142719112
9.92,0.6552740212789718
9.93,0.6586528998388316
9.94,0.661963398484815
9.950000000000001,0.6645900103529634
9.96,0.6672166222211112
9.97,0.6698432340892592
9.98,0.6724698459574071
9.99,0.675096457825555
10.0,0.677723069693703
10.01,0.6803496815618509
10.02,0.6830513043114116
10.03,0.6879211718799739
10.040000000000001,0.692791039448537
10.05,0.6976609070170993
10.06,0.7025307745856615
10.07,0.7071797099509319
10.08,0.7117480186734624
10.09,0.7163163273959929
10.1,0.7208846361185235
10.11,0.7254831546464763
10.120000000000001,0.730152419924065
10.13,0.7348216852016529
10.14,0.7394909504792408
10.15,0.7440861364752911
10.16,0.7483868589313117
10.17,0.7526875813873324
10.18,0.7569883038433531
10.19,0.7612712547792347
10.200000000000001,0.7653476830938051
10.21,0.7694241114083747
10.22,0.7735005397229444
10.23,0.777522364679462
10.24,0.7810867224897103
10.25,0.7846510802999587
10.26,0.7882154381102069
10.27,0.7917797959204552
10.28,0.7949409246816365
10.290000000000001,0.7980859061101157
10.3,0.8012308875385943
10.31,0.8043758689670728
10.32,0.8075715819737125
10.33,0.8107901036819791
10.34,0.8140086253902458
